date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:57:42	201/201	---M--	200	added ('OK')	image/png	date:Sat,%2018%20Apr%202026%2007:35:00%20GMT	https://apexmedicaloman.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/arrow.png	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/arrow.png	(from https://apexmedicaloman.com/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=3.9.2)
01:57:42	160/160	---M--	200	added ('OK')	image/png	date:Sat,%2018%20Apr%202026%2007:35:00%20GMT	https://apexmedicaloman.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_asc.png	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_asc.png	(from https://apexmedicaloman.com/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=3.9.2)
01:57:43	158/158	---M--	200	added ('OK')	image/png	date:Sat,%2018%20Apr%202026%2007:35:00%20GMT	https://apexmedicaloman.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_desc.png	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_desc.png	(from https://apexmedicaloman.com/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=3.9.2)
01:57:43	148/148	---M--	200	added ('OK')	image/png	date:Sat,%2018%20Apr%202026%2007:35:00%20GMT	https://apexmedicaloman.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_asc_disabled.png	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_asc_disabled.png	(from https://apexmedicaloman.com/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=3.9.2)
01:57:43	257/257	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2018%20Apr%202026%2007:35:00%20GMT	https://apexmedicaloman.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/cross-out.svg	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/cross-out.svg	(from https://apexmedicaloman.com/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=3.9.2)
01:57:44	464288/464288	---M--	200	added ('OK')	font/woff	date:Sat,%2018%20Apr%202026%2007:34:51%20GMT	https://apexmedicaloman.com/wp-content/plugins/elementskit-lite/modules/elementskit-icon-pack/assets/fonts/elementskit.woff?itek3h	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/wp-content/plugins/elementskit-lite/modules/elementskit-icon-pack/assets/fonts/elementskitf60a.woff	(from https://apexmedicaloman.com/wp-content/plugins/elementskit-lite/modules/elementskit-icon-pack/assets/css/ekiticons.css?ver=3.9.2)
01:57:45	2082/2082	---MC-	200	added ('OK')	application/json	date:Fri,%2007%20Aug%202026%2022:57:46%20GMT	https://apexmedicaloman.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fapexmedicaloman.com%2Fabout-us%2F	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/wp-json/oembed/1.0/embed11c2.json	(from https://apexmedicaloman.com/about-us/)
01:57:46	2220/2220	---MC-	200	added ('OK')	text/xml	date:Fri,%2007%20Aug%202026%2022:57:47%20GMT	https://apexmedicaloman.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fapexmedicaloman.com%2Fabout-us%2F&format=xml	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/wp-json/oembed/1.0/embed4743	(from https://apexmedicaloman.com/about-us/)
01:57:47	16377/16377	---M--	200	added ('OK')	text/css	date:Fri,%2007%20Aug%202026%2013:58:42%20GMT	https://apexmedicaloman.com/wp-content/uploads/elementor/css/post-2365.css?ver=1786111122	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/wp-content/uploads/elementor/css/post-2365a954.css	(from https://apexmedicaloman.com/about-us/)
01:57:48	15786/15786	---MC-	200	added ('OK')	application/json	date:Fri,%2007%20Aug%202026%2022:57:48%20GMT	https://apexmedicaloman.com/wp-json/wp/v2/pages/2365	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/wp-json/wp/v2/pages/2365.json	(from https://apexmedicaloman.com/about-us/)
01:57:48	269/269	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2007%20Aug%202026%2022:57:49%20GMT	https://apexmedicaloman.com/xmlrpc.php?rsd	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/xmlrpc0db0.php	(from https://apexmedicaloman.com/about-us/)
01:57:50	2175/2175	---MC-	200	added ('OK')	application/json	date:Fri,%2007%20Aug%202026%2022:57:51%20GMT	https://apexmedicaloman.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fapexmedicaloman.com%2Fdermatology-cosmetology%2F	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/wp-json/oembed/1.0/embed8f03.json	(from https://apexmedicaloman.com/dermatology-cosmetology/)
01:57:50	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2007%20Aug%202026%2022:57:51%20GMT	https://apexmedicaloman.com/?p=2365	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/indexd7ab.html	(from https://apexmedicaloman.com/about-us/)
01:57:51	2313/2313	---MC-	200	added ('OK')	text/xml	date:Fri,%2007%20Aug%202026%2022:57:52%20GMT	https://apexmedicaloman.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fapexmedicaloman.com%2Fdermatology-cosmetology%2F&format=xml	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/wp-json/oembed/1.0/embed364b	(from https://apexmedicaloman.com/dermatology-cosmetology/)
01:57:51	5938/5938	---M--	200	added ('OK')	text/css	date:Fri,%2007%20Aug%202026%2018:18:22%20GMT	https://apexmedicaloman.com/wp-content/uploads/elementor/css/post-4895.css?ver=1786126702	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/wp-content/uploads/elementor/css/post-489565d7.css	(from https://apexmedicaloman.com/dermatology-cosmetology/)
01:57:52	139555/139555	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2007%20Aug%202026%2022:57:51%20GMT	https://apexmedicaloman.com/about-us/extremaatechnologies.com/	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/about-us/extremaatechnologies.com/index.html	(from https://apexmedicaloman.com/about-us/)
01:57:52	9278/9278	---MC-	200	added ('OK')	application/json	date:Fri,%2007%20Aug%202026%2022:57:53%20GMT	https://apexmedicaloman.com/wp-json/wp/v2/pages/4895	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/wp-json/wp/v2/pages/4895.json	(from https://apexmedicaloman.com/dermatology-cosmetology/)
01:57:52	269/269	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2007%20Aug%202026%2022:57:53%20GMT	https://apexmedicaloman.com/xmlrpc.php?rsd	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/xmlrpc0db0.php	(from https://apexmedicaloman.com/dermatology-cosmetology/)
01:57:54	2117/2117	---MC-	200	added ('OK')	application/json	date:Fri,%2007%20Aug%202026%2022:57:55%20GMT	https://apexmedicaloman.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fapexmedicaloman.com%2Fplastic-surgery%2F	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/wp-json/oembed/1.0/embed1690.json	(from https://apexmedicaloman.com/plastic-surgery/)
01:57:54	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2007%20Aug%202026%2022:57:55%20GMT	https://apexmedicaloman.com/?p=4895	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/indexdb12.html	(from https://apexmedicaloman.com/dermatology-cosmetology/)
01:57:55	139570/139570	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2007%20Aug%202026%2022:57:56%20GMT	https://apexmedicaloman.com/dermatology-cosmetology/extremaatechnologies.com/	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/dermatology-cosmetology/extremaatechnologies.com/index.html	(from https://apexmedicaloman.com/dermatology-cosmetology/)
01:57:56	2255/2255	---MC-	200	added ('OK')	text/xml	date:Fri,%2007%20Aug%202026%2022:57:56%20GMT	https://apexmedicaloman.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fapexmedicaloman.com%2Fplastic-surgery%2F&format=xml	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/wp-json/oembed/1.0/embed57b1	(from https://apexmedicaloman.com/plastic-surgery/)
01:57:56	6250/6250	---M--	200	added ('OK')	text/css	date:Thu,%2006%20Aug%202026%2021:22:28%20GMT	https://apexmedicaloman.com/wp-content/uploads/elementor/css/post-4980.css?ver=1786051348	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/wp-content/uploads/elementor/css/post-498041f2.css	(from https://apexmedicaloman.com/plastic-surgery/)
01:57:58	9308/9308	---MC-	200	added ('OK')	application/json	date:Fri,%2007%20Aug%202026%2022:57:58%20GMT	https://apexmedicaloman.com/wp-json/wp/v2/pages/4980	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/wp-json/wp/v2/pages/4980.json	(from https://apexmedicaloman.com/plastic-surgery/)
01:58:00	269/269	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2007%20Aug%202026%2022:57:59%20GMT	https://apexmedicaloman.com/xmlrpc.php?rsd	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/xmlrpc0db0.php	(from https://apexmedicaloman.com/plastic-surgery/)
01:58:02	2127/2127	---MC-	200	added ('OK')	application/json	date:Fri,%2007%20Aug%202026%2022:58:03%20GMT	https://apexmedicaloman.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fapexmedicaloman.com%2Fweight-management%2F	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/wp-json/oembed/1.0/embed0dd8.json	(from https://apexmedicaloman.com/weight-management/)
01:58:03	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2007%20Aug%202026%2022:58:04%20GMT	https://apexmedicaloman.com/?p=4980	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/index2c33.html	(from https://apexmedicaloman.com/plastic-surgery/)
01:58:03	2265/2265	---MC-	200	added ('OK')	text/xml	date:Fri,%2007%20Aug%202026%2022:58:04%20GMT	https://apexmedicaloman.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fapexmedicaloman.com%2Fweight-management%2F&format=xml	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/wp-json/oembed/1.0/embed6673	(from https://apexmedicaloman.com/weight-management/)
01:58:04	6476/6476	---M--	200	added ('OK')	text/css	date:Fri,%2007%20Aug%202026%2011:57:03%20GMT	https://apexmedicaloman.com/wp-content/uploads/elementor/css/post-5007.css?ver=1786103823	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/wp-content/uploads/elementor/css/post-5007d35b.css	(from https://apexmedicaloman.com/weight-management/)
01:58:05	9428/9428	---MC-	200	added ('OK')	application/json	date:Fri,%2007%20Aug%202026%2022:58:06%20GMT	https://apexmedicaloman.com/wp-json/wp/v2/pages/5007	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/wp-json/wp/v2/pages/5007.json	(from https://apexmedicaloman.com/weight-management/)
01:58:05	269/269	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2007%20Aug%202026%2022:58:06%20GMT	https://apexmedicaloman.com/xmlrpc.php?rsd	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/xmlrpc0db0.php	(from https://apexmedicaloman.com/weight-management/)
01:58:06	139562/139562	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2007%20Aug%202026%2022:58:04%20GMT	https://apexmedicaloman.com/plastic-surgery/extremaatechnologies.com/	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/plastic-surgery/extremaatechnologies.com/index.html	(from https://apexmedicaloman.com/plastic-surgery/)
01:58:08	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2007%20Aug%202026%2022:58:08%20GMT	https://apexmedicaloman.com/?p=5007	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/index4ae1.html	(from https://apexmedicaloman.com/weight-management/)
01:58:08	2192/2192	---MC-	200	added ('OK')	application/json	date:Fri,%2007%20Aug%202026%2022:58:08%20GMT	https://apexmedicaloman.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fapexmedicaloman.com%2Fmedical-weight-loss-injections%2F	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/wp-json/oembed/1.0/embeda408.json	(from https://apexmedicaloman.com/medical-weight-loss-injections/)
01:58:09	2330/2330	---MC-	200	added ('OK')	text/xml	date:Fri,%2007%20Aug%202026%2022:58:10%20GMT	https://apexmedicaloman.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fapexmedicaloman.com%2Fmedical-weight-loss-injections%2F&format=xml	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/wp-json/oembed/1.0/embed54d9	(from https://apexmedicaloman.com/medical-weight-loss-injections/)
01:58:10	10255/10255	---M--	200	added ('OK')	text/css	date:Sat,%2018%20Apr%202026%2007:33:14%20GMT	https://apexmedicaloman.com/wp-content/plugins/elementor/assets/css/widget-icon-list.min.css?ver=4.0.2	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/wp-content/plugins/elementor/assets/css/widget-icon-list.min05da.css	(from https://apexmedicaloman.com/medical-weight-loss-injections/)
01:58:10	13196/13196	---M--	200	added ('OK')	text/css	date:Thu,%2006%20Aug%202026%2021:16:51%20GMT	https://apexmedicaloman.com/wp-content/uploads/elementor/css/post-5458.css?ver=1786051011	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/wp-content/uploads/elementor/css/post-5458a012.css	(from https://apexmedicaloman.com/medical-weight-loss-injections/)
01:58:11	14000/14000	---MC-	200	added ('OK')	application/json	date:Fri,%2007%20Aug%202026%2022:58:12%20GMT	https://apexmedicaloman.com/wp-json/wp/v2/pages/5458	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/wp-json/wp/v2/pages/5458.json	(from https://apexmedicaloman.com/medical-weight-loss-injections/)
01:58:11	139564/139564	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2007%20Aug%202026%2022:58:09%20GMT	https://apexmedicaloman.com/weight-management/extremaatechnologies.com/	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/weight-management/extremaatechnologies.com/index.html	(from https://apexmedicaloman.com/weight-management/)
01:58:11	269/269	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2007%20Aug%202026%2022:58:12%20GMT	https://apexmedicaloman.com/xmlrpc.php?rsd	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/xmlrpc0db0.php	(from https://apexmedicaloman.com/medical-weight-loss-injections/)
01:58:13	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2007%20Aug%202026%2022:58:13%20GMT	https://apexmedicaloman.com/?p=5458	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/index6eb8.html	(from https://apexmedicaloman.com/medical-weight-loss-injections/)
01:58:13	2117/2117	---MC-	200	added ('OK')	application/json	date:Fri,%2007%20Aug%202026%2022:58:13%20GMT	https://apexmedicaloman.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fapexmedicaloman.com%2Fgastric-balloon%2F	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/wp-json/oembed/1.0/embed4cdc.json	(from https://apexmedicaloman.com/gastric-balloon/)
01:58:14	2255/2255	---MC-	200	added ('OK')	text/xml	date:Fri,%2007%20Aug%202026%2022:58:15%20GMT	https://apexmedicaloman.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fapexmedicaloman.com%2Fgastric-balloon%2F&format=xml	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/wp-json/oembed/1.0/embed556c	(from https://apexmedicaloman.com/gastric-balloon/)
01:58:14	139577/139577	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2007%20Aug%202026%2022:58:14%20GMT	https://apexmedicaloman.com/medical-weight-loss-injections/extremaatechnologies.com/	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/medical-weight-loss-injections/extremaatechnologies.com/index.html	(from https://apexmedicaloman.com/medical-weight-loss-injections/)
01:58:14	7110/7110	---M--	200	added ('OK')	text/css	date:Fri,%2007%20Aug%202026%2019:25:59%20GMT	https://apexmedicaloman.com/wp-content/uploads/elementor/css/post-5459.css?ver=1786130759	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/wp-content/uploads/elementor/css/post-54591b95.css	(from https://apexmedicaloman.com/gastric-balloon/)
01:58:15	11489/11489	---MC-	200	added ('OK')	application/json	date:Fri,%2007%20Aug%202026%2022:58:16%20GMT	https://apexmedicaloman.com/wp-json/wp/v2/pages/5459	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/wp-json/wp/v2/pages/5459.json	(from https://apexmedicaloman.com/gastric-balloon/)
01:58:15	269/269	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2007%20Aug%202026%2022:58:16%20GMT	https://apexmedicaloman.com/xmlrpc.php?rsd	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/xmlrpc0db0.php	(from https://apexmedicaloman.com/gastric-balloon/)
01:58:17	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2007%20Aug%202026%2022:58:18%20GMT	https://apexmedicaloman.com/?p=5459	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/index6546.html	(from https://apexmedicaloman.com/gastric-balloon/)
01:58:17	2146/2146	---MC-	200	added ('OK')	application/json	date:Fri,%2007%20Aug%202026%2022:58:18%20GMT	https://apexmedicaloman.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fapexmedicaloman.com%2Fgastric-sleeve-surgery%2F	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/wp-json/oembed/1.0/embed1040.json	(from https://apexmedicaloman.com/gastric-sleeve-surgery/)
01:58:19	139562/139562	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2007%20Aug%202026%2022:58:19%20GMT	https://apexmedicaloman.com/gastric-balloon/extremaatechnologies.com/	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/gastric-balloon/extremaatechnologies.com/index.html	(from https://apexmedicaloman.com/gastric-balloon/)
01:58:19	2284/2284	---MC-	200	added ('OK')	text/xml	date:Fri,%2007%20Aug%202026%2022:58:19%20GMT	https://apexmedicaloman.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fapexmedicaloman.com%2Fgastric-sleeve-surgery%2F&format=xml	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/wp-json/oembed/1.0/embed664e	(from https://apexmedicaloman.com/gastric-sleeve-surgery/)
01:58:19	7109/7109	---M--	200	added ('OK')	text/css	date:Fri,%2007%20Aug%202026%2010:13:48%20GMT	https://apexmedicaloman.com/wp-content/uploads/elementor/css/post-5487.css?ver=1786097628	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/wp-content/uploads/elementor/css/post-5487e4a8.css	(from https://apexmedicaloman.com/gastric-sleeve-surgery/)
01:58:20	11495/11495	---MC-	200	added ('OK')	application/json	date:Fri,%2007%20Aug%202026%2022:58:21%20GMT	https://apexmedicaloman.com/wp-json/wp/v2/pages/5487	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/wp-json/wp/v2/pages/5487.json	(from https://apexmedicaloman.com/gastric-sleeve-surgery/)
01:58:20	269/269	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2007%20Aug%202026%2022:58:21%20GMT	https://apexmedicaloman.com/xmlrpc.php?rsd	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/xmlrpc0db0.php	(from https://apexmedicaloman.com/gastric-sleeve-surgery/)
01:58:22	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2007%20Aug%202026%2022:58:23%20GMT	https://apexmedicaloman.com/?p=5487	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/index657a.html	(from https://apexmedicaloman.com/gastric-sleeve-surgery/)
01:58:22	2152/2152	---MC-	200	added ('OK')	application/json	date:Fri,%2007%20Aug%202026%2022:58:23%20GMT	https://apexmedicaloman.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fapexmedicaloman.com%2Fgastric-bypass-surgery%2F	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/wp-json/oembed/1.0/embed2252.json	(from https://apexmedicaloman.com/gastric-bypass-surgery/)
01:58:23	2290/2290	---MC-	200	added ('OK')	text/xml	date:Fri,%2007%20Aug%202026%2022:58:24%20GMT	https://apexmedicaloman.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fapexmedicaloman.com%2Fgastric-bypass-surgery%2F&format=xml	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/wp-json/oembed/1.0/embed8b47	(from https://apexmedicaloman.com/gastric-bypass-surgery/)
01:58:23	7203/7203	---M--	200	added ('OK')	text/css	date:Fri,%2007%20Aug%202026%2009:02:49%20GMT	https://apexmedicaloman.com/wp-content/uploads/elementor/css/post-5456.css?ver=1786093369	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/wp-content/uploads/elementor/css/post-5456d4db.css	(from https://apexmedicaloman.com/gastric-bypass-surgery/)
01:58:24	11490/11490	---MC-	200	added ('OK')	application/json	date:Fri,%2007%20Aug%202026%2022:58:25%20GMT	https://apexmedicaloman.com/wp-json/wp/v2/pages/5456	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/wp-json/wp/v2/pages/5456.json	(from https://apexmedicaloman.com/gastric-bypass-surgery/)
01:58:24	269/269	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2007%20Aug%202026%2022:58:25%20GMT	https://apexmedicaloman.com/xmlrpc.php?rsd	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/xmlrpc0db0.php	(from https://apexmedicaloman.com/gastric-bypass-surgery/)
01:58:26	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2007%20Aug%202026%2022:58:27%20GMT	https://apexmedicaloman.com/?p=5456	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/index720c.html	(from https://apexmedicaloman.com/gastric-bypass-surgery/)
01:58:26	2190/2190	---MC-	200	added ('OK')	application/json	date:Fri,%2007%20Aug%202026%2022:58:27%20GMT	https://apexmedicaloman.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fapexmedicaloman.com%2Fskin-care-laser-treatments%2F	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/wp-json/oembed/1.0/embedc3f3.json	(from https://apexmedicaloman.com/skin-care-laser-treatments/)
01:58:27	139569/139569	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2007%20Aug%202026%2022:58:24%20GMT	https://apexmedicaloman.com/gastric-sleeve-surgery/extremaatechnologies.com/	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/gastric-sleeve-surgery/extremaatechnologies.com/index.html	(from https://apexmedicaloman.com/gastric-sleeve-surgery/)
01:58:27	2328/2328	---MC-	200	added ('OK')	text/xml	date:Fri,%2007%20Aug%202026%2022:58:28%20GMT	https://apexmedicaloman.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fapexmedicaloman.com%2Fskin-care-laser-treatments%2F&format=xml	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/wp-json/oembed/1.0/embed6f30	(from https://apexmedicaloman.com/skin-care-laser-treatments/)
01:58:27	5961/5961	---M--	200	added ('OK')	text/css	date:Thu,%2006%20Aug%202026%2021:16:52%20GMT	https://apexmedicaloman.com/wp-content/uploads/elementor/css/post-5012.css?ver=1786051012	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/wp-content/uploads/elementor/css/post-50128e3a.css	(from https://apexmedicaloman.com/skin-care-laser-treatments/)
01:58:28	9278/9278	---MC-	200	added ('OK')	application/json	date:Fri,%2007%20Aug%202026%2022:58:29%20GMT	https://apexmedicaloman.com/wp-json/wp/v2/pages/5012	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/wp-json/wp/v2/pages/5012.json	(from https://apexmedicaloman.com/skin-care-laser-treatments/)
01:58:29	139569/139569	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2007%20Aug%202026%2022:58:28%20GMT	https://apexmedicaloman.com/gastric-bypass-surgery/extremaatechnologies.com/	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/gastric-bypass-surgery/extremaatechnologies.com/index.html	(from https://apexmedicaloman.com/gastric-bypass-surgery/)
01:58:29	269/269	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2007%20Aug%202026%2022:58:29%20GMT	https://apexmedicaloman.com/xmlrpc.php?rsd	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/xmlrpc0db0.php	(from https://apexmedicaloman.com/skin-care-laser-treatments/)
01:58:31	2142/2142	---MC-	200	added ('OK')	application/json	date:Fri,%2007%20Aug%202026%2022:58:32%20GMT	https://apexmedicaloman.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fapexmedicaloman.com%2Faesthetic-gynecology%2F	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/wp-json/oembed/1.0/embed0c66.json	(from https://apexmedicaloman.com/aesthetic-gynecology/)
01:58:31	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2007%20Aug%202026%2022:58:32%20GMT	https://apexmedicaloman.com/?p=5012	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/indexe389.html	(from https://apexmedicaloman.com/skin-care-laser-treatments/)
01:58:31	2280/2280	---MC-	200	added ('OK')	text/xml	date:Fri,%2007%20Aug%202026%2022:58:32%20GMT	https://apexmedicaloman.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fapexmedicaloman.com%2Faesthetic-gynecology%2F&format=xml	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/wp-json/oembed/1.0/embed0e52	(from https://apexmedicaloman.com/aesthetic-gynecology/)
01:58:36	5692/5692	---M--	200	added ('OK')	text/css	date:Fri,%2007%20Aug%202026%2015:19:11%20GMT	https://apexmedicaloman.com/wp-content/uploads/elementor/css/post-5041.css?ver=1786115951	C:/My%20Web%20Sites/Apex%20Medical%20Center/apexmedicaloman.com/wp-content/uploads/elementor/css/post-50417562.css	(from https://apexmedicaloman.com/aesthetic-gynecology/)
